date,ticker,low,high,open,close
20110602,GOOG,522.48,530.3,527.57,528.06
20110603,GOOG,521.5,527.6,522,523.08
20110606,GOOG,519.25,526.8182,523.54,521.06
20110607,GOOG,518.99,524.63,522.89,519.03
20110608,GOOG,515.78,521.24,516.53,519.17
20110609,GOOG,515.64,520,520,516.73
20110610,GOOG,509.29,516.69,514.08,509.505
20110613,GOOG,502.17,510.2,510,504.73
20110614,GOOG,506.99,514.08,508.15,508.37
20110615,GOOG,500.61,508.35,505.03,502.95
20110616,GOOG,496.67,506.57,502.81,500.37
20110617,GOOG,484.8,506.69,506.18,485.02
20110620,GOOG,479.23,486.23,485,484.58
20110621,GOOG,484.734,493.94,487.19,493
20110622,GOOG,486.73,492.35,491.45,487.005
20110623,GOOG,473.73,482.86,482.13,480.22
20110624,GOOG,473.02,480.75,480.68,474.88
20110627,GOOG,473.6,488.4,474,482.8
20110628,GOOG,484.02,496.2075,484.02,493.65
20110629,GOOG,492.38,500.25,496.54,497.57
20110630,GOOG,501.5,506.67,501.99,506.38
20110701,GOOG,506.38,521.18,506.74,521.028
20110705,GOOG,525.3,535.4,525.3,532.44
20110706,GOOG,533.04,538.51,533.5,535.36
20110707,GOOG,535.88,550.68,541,546.6
20110708,GOOG,527.27,537.65,532.95,531.99
20110711,GOOG,525.5,535.98,528.18,527.28
20110712,GOOG,526,539.42,528.16,534.01
20110713,GOOG,536.484,544,537,538.26
20110714,GOOG,526.73,542,539.12,528.94
20110715,GOOG,588.1601,600.25,597.5,597.62
20110718,GOOG,592,602.05,592.49,594.94
20110719,GOOG,595.53,604.68,596.14,602.55
20110720,GOOG,595.35,602.83,602.18,595.35
20110721,GOOG,594.01,608.06,594.03,606.99
20110722,GOOG,604.27,619.5,605.39,618.23
20110725,GOOG,613,625.4092,613.36,618.98
20110726,GOOG,617.218,627.4992,618.05,622.52
20110727,GOOG,604.75,620.95,617.18,607.22
20110728,GOOG,603,615.98,605.19,610.94
20110729,GOOG,603.69,614.96,604.23,603.69
20110801,GOOG,599.18,615.5,611.22,606.77
20110802,GOOG,591.57,609.67,606,592.4
20110803,GOOG,583.626,603,594.27,601.17
20110804,GOOG,577.47,598.85,594.5,577.52
20110805,GOOG,562,590,582.545,579.04
20110808,GOOG,544.35,569,562.98,546.02
20110809,GOOG,541.01,574.61,561,573.41
20110810,GOOG,547.73,564.12,561.38,549.01
20110811,GOOG,548.41,568.5,553.82,562.13
20110812,GOOG,560.4,570.5,569.5,563.77
20110815,GOOG,546.05,564.99,553.43,557.23
20110816,GOOG,530.3,552.44,552.43,539
20110817,GOOG,530.77,543.69,540.03,533.15
20110818,GOOG,500.49,524.89,523.47,504.88
20110819,GOOG,490.86,514.87,499.34,490.92
20110822,GOOG,494.53,507,504,498.17
20110823,GOOG,499.058,521.41,503.5,518.82
20110824,GOOG,517.23,530,519.33,523.29
20110825,GOOG,518.3,537.27,530.38,520.04
20110826,GOOG,513.14,530.454,519.99,526.86
20110829,GOOG,533.562,539.45,534.56,539.08
20110830,GOOG,530.81,542.99,538.19,540.7
20110831,GOOG,536,546.3,544.74,540.96
20110901,GOOG,531.216,543.83,540.75,532.5
20110902,GOOG,520.73,527.9197,524.47,524.84
20110906,GOOG,510.5,522.76,510.8,522.18
20110907,GOOG,527.4,535.939,530.45,534.03
20110908,GOOG,531.9,539.1,533.8,534.96
20110909,GOOG,521.19,534.65,531.4,524.85
20110912,GOOG,517.5,531.99,517.96,530.12
20110913,GOOG,523.4,533.88,532,529.52
20110914,GOOG,525.82,536.95,532.59,532.07
20110915,GOOG,534.56,544.98,535.5,542.56
20110916,GOOG,543.14,546.84,544.8,546.68
20110919,GOOG,535.38,549.9,540.35,546.67
20110920,GOOG,542.67,558.52,549.4,546.625
20110921,GOOG,538.86,555,547.69,539.2
20110922,GOOG,514,528.777,526.25,520.66
20110923,GOOG,514.5,526.42,516.56,525.51
20110926,GOOG,513.25,532.93,527.25,531.89
20110927,GOOG,536.05,547.05,538.2,539.34
20110928,GOOG,527.7,544.02,541.5,528.84
20110929,GOOG,519.41,537.3,536.04,527.5
20110930,GOOG,514.38,524,520.21,515.04
20111003,GOOG,495,512,509.85,495.52
20111004,GOOG,480.596,503.44,490.03,501.9
20111005,GOOG,480.77,507.8,496.35,504.7
20111006,GOOG,502.6,515.23,507.5,514.71
20111007,GOOG,510.3,520.5,516.83,515.12
20111010,GOOG,523.2,537.47,525.18,537.17
20111011,GOOG,533.46,546.8,533.46,543.18
20111012,GOOG,544.63,555.23,548.13,548.5
20111013,GOOG,548.02,559,550.03,558.99
20111014,GOOG,587.57,599.6,599.47,591.68
20111017,GOOG,578,591.83,583.72,582.41
20111018,GOOG,577.4,592.56,580.19,590.51
20111019,GOOG,579.22,592.06,587.34,580.7
20111020,GOOG,579.51,588.89,581.9,583.67
20111021,GOOG,586.7,592.75,589.51,590.49
20111024,GOOG,586.5,599.97,586.72,596.42
20111025,GOOG,582.85,595,593.1,583.16
20111026,GOOG,572.86,590.18,589.55,586.31
20111027,GOOG,593.3,602.7,598.42,598.67
20111028,GOOG,594.25,602.3,594.52,600.14
20111031,GOOG,591.67,599.69,595.09,592.64
20111101,GOOG,576.75,585.51,580.1,578.65
20111102,GOOG,580.48,587.96,584.9,584.82
20111103,GOOG,583.72,597.5,587,597.5
20111104,GOOG,592.43,599.74,593.5,596.14
20111107,GOOG,592.23,608.78,593.32,608.33
20111108,GOOG,603.6,614.37,609,612.34
20111109,GOOG,598.66,609.39,604.26,600.95
20111110,GOOG,591.56,605.9473,605.935,595.08
20111111,GOOG,598.6,612.09,601.3,608.35
20111114,GOOG,607.78,618.08,608,613
20111115,GOOG,610.5,618.08,612.8,616.56
20111116,GOOG,610.61,618.3,612.08,611.47
20111117,GOOG,596.78,612.29,610.05,600.87
20111118,GOOG,593.75,604.5,602,594.88
20111121,GOOG,572.09,588.5,587.76,580.94
20111122,GOOG,575.24,584.97,580,580
20111123,GOOG,570.11,580.25,575.35,570.11
20111125,GOOG,561.33,574.27,565.19,563
20111128,GOOG,576.5,588.82,579.37,588.19
20111129,GOOG,581.33,590.36,587.88,582.93
20111130,GOOG,592.09,599.51,597.95,599.39
20111201,GOOG,599,616,600,613.77
20111202,GOOG,616.26,624,617.05,620.36
20111205,GOOG,622.4,631.9,627.64,625.65
20111206,GOOG,620.24,628.62,622.99,623.77
20111207,GOOG,618.1,625.66,621.68,623.39
20111208,GOOG,615.3,627.45,621.04,616.05
20111209,GOOG,617.01,629.13,618,627.42
20111212,GOOG,620.29,626.18,621.88,625.39
20111213,GOOG,622.85,636.5599,628.76,625.63
20111214,GOOG,612.49,624.32,621.848,618.07
20111215,GOOG,618.69,624,622.52,619.54
20111216,GOOG,621.47,629.32,624.32,625.96
20111219,GOOG,620,628.5,628.01,621.83
20111220,GOOG,627.99,631.84,628,630.37
20111221,GOOG,618.96,631.82,630.01,625.82
20111222,GOOG,627.01,631.73,627.95,629.7
20111223,GOOG,630.56,634.68,632,633.14
20111227,GOOG,632,644.49,632.05,640.25
20111228,GOOG,638.1,645,642.75,639.7
20111229,GOOG,635.2,643,641.49,642.4
20111230,GOOG,642.02,646.76,642.02,645.9
20120103,GOOG,652.37,668.15,652.94,665.41
20120104,GOOG,660.62,670.25,665.03,668.28
20120105,GOOG,656.23,663.97,662.13,659.01
20120106,GOOG,649.79,660,659.15,650.02
20120109,GOOG,621.23,647,646.5,622.46
20120110,GOOG,616.91,633.8,629.75,623.14
20120111,GOOG,621.124,629.39,623.5,625.96
20120112,GOOG,626.5,632.89,631.22,629.64
20120113,GOOG,621.06,626.95,626.26,624.99
20120117,GOOG,625.68,631.98,631.98,628.58
20120118,GOOG,622.12,634,626.63,632.91
20120119,GOOG,631.46,640.99,640.99,639.57
20120120,GOOG,581.7,591,590.53,585.99
20120123,GOOG,583.16,588.66,586,585.52
20120124,GOOG,578,587.68,586.32,580.93
20120125,GOOG,566.38,578.71,577.51,569.49
20120126,GOOG,564.55,574.48,571.98,568.1
20120127,GOOG,569.33,580.32,570.78,579.98
20120130,GOOG,573.4,580,578.05,577.69
20120131,GOOG,575.15,584,583,580.11
20120201,GOOG,579.14,585.5,584.94,580.83
20120202,GOOG,582.08,586.41,584.87,585.11
20120203,GOOG,588.05,597.07,590.66,596.33
20120206,GOOG,594.01,610.83,595.01,609.09
20120207,GOOG,603.7622,609.39,607.15,606.77
20120208,GOOG,604.7417,611.35,608.64,609.85
20120209,GOOG,609,614.5,612.02,611.46
20120210,GOOG,604,608.13,607.88,605.91
20120213,GOOG,610.02,613.8385,610.5,612.2
20120214,GOOG,604.76,612,611.54,609.76
20120215,GOOG,602.56,612.93,612.93,605.56
20120216,GOOG,597.73,608.81,602.82,606.52
20120217,GOOG,602.4,607.63,604.97,604.64
20120221,GOOG,602.88,617.88,603.87,614
20120222,GOOG,606.71,616.78,611.96,607.94
20120223,GOOG,600.35,607.94,607,606.11
20120224,GOOG,605.51,611.65,607.35,609.9
20120227,GOOG,605.06,612.36,606.59,609.31
20120228,GOOG,607.68,619.77,610,618.39
20120229,GOOG,615.5,625.6,618.6,618.25
20120301,GOOG,618.15,625.7,622.26,622.4
20120302,GOOG,620.32,624,622,621.25
20120305,GOOG,611.38,622.49,620.43,614.25
20120306,GOOG,593.84,608.81,608.05,604.96
20120307,GOOG,605.86,611.1878,609.05,606.8
20120308,GOOG,606.35,611.5,610.04,607.14
20120309,GOOG,600,611.9,607.95,600.25
20120312,GOOG,599.26,607,600,605.15
20120313,GOOG,605.552,617.85,608.75,617.78
20120314,GOOG,613.46,622.78,615,615.99
20120315,GOOG,614.83,623.5,616.6,621.13
20120316,GOOG,620.05,625.908,620.89,625.04
20120319,GOOG,621.241,637.27,623.12,633.98
20120320,GOOG,627.27,636.06,630.92,633.49
20120321,GOOG,632.51,647.39,634.61,639.98
20120322,GOOG,631,648.8,638.5,646.05
20120323,GOOG,640.9,648.5,646.6,642.59
20120326,GOOG,639.54,649.49,645,649.33
20120327,GOOG,644.8,653.5,647.03,647.02
20120328,GOOG,651.08,658.589,652.03,655.76
20120329,GOOG,644.3,656.59,653.44,648.41
20120330,GOOG,641,653.49,651.75,641.24
20120402,GOOG,634.84,647.5,640.77,646.92
20120403,GOOG,638.64,647.95,645.41,642.62
20120404,GOOG,631.1,639,638.45,635.15
20120405,GOOG,628.57,636.43,632.24,632.32
20120409,GOOG,625.29,635.33,628.48,630.84
20120410,GOOG,624.55,634.5,633.52,626.86
20120411,GOOG,631.3,636,633.97,635.96
20120412,GOOG,640.26,653.14,642.35,651.01
20120413,GOOG,623.54,648.99,647.55,624.6
20120416,GOOG,601.66,623.81,623,606.07
20120417,GOOG,607.01,617.69,608.56,609.57
20120418,GOOG,602.81,612.8,608.05,607.45
20120419,GOOG,599,616.26,605.69,599.3
20120420,GOOG,595.83,608.85,604.25,596.06
20120423,GOOG,590.2,598.45,592.9,597.6
20120424,GOOG,597.32,606.63,598.24,601.27
20120425,GOOG,602.88,611.35,604,609.72
20120426,GOOG,609.7,618,610.91,615.47
20120427,GOOG,610.6,616.74,615.02,614.98
20120430,GOOG,600.61,616.082,612.99,604.85
20120501,GOOG,600.19,611.6,603.79,604.43
20120502,GOOG,600.61,608.11,601.2,607.26
20120503,GOOG,608.95,614.83,609.62,611.02
20120504,GOOG,596.81,607.8885,605.92,596.97
20120507,GOOG,595,610.57,595,607.55
20120508,GOOG,600.7,616.9,605.53,612.79
20120509,GOOG,601.81,616.38,606.82,609.15
20120510,GOOG,610.23,616.19,612.96,613.66
20120511,GOOG,604.77,614.55,610.35,605.23
20120514,GOOG,600.58,608.5,600.78,604
20120515,GOOG,603.75,615,605.35,611.11
20120516,GOOG,615.94,630.1,617.96,628.93
20120517,GOOG,621.23,637.85,633.83,623.05
20120518,GOOG,596.7,632.42,625.1,600.4
20120521,GOOG,600,615.694,600.51,614.11
20120522,GOOG,596,613.81,613.44,600.8
20120523,GOOG,597.12,609.6,601.65,609.46
20120524,GOOG,598.868,611.92,609.16,603.66
20120525,GOOG,588.28,601.73,601,591.53
20120529,GOOG,588.32,599.13,595.81,594.34
20120530,GOOG,583.53,591.9,588.16,588.23
20120531,GOOG,579,590,588.72,580.86
20120601,GOOG,568.35,572.65,571.79,570.98
20120604,GOOG,570.01,580.49,570.22,578.59
20120605,GOOG,566.47,578.13,575.45,570.41
20120606,GOOG,573.61,581.97,576.48,580.57
20120607,GOOG,577.25,587.89,587.6,578.23
20120608,GOOG,574.58,581,575.85,580.45
20120611,GOOG,566.69,585.3175,584.21,568.5
20120612,GOOG,558.58,570.3,569.77,565.1
20120613,GOOG,558.68,567,561.72,561.09
20120614,GOOG,556.5201,565.07,561.3,559.05
20120615,GOOG,557.09,564.52,560.34,564.51
20120618,GOOG,559.25,574.21,562.62,570.85
20120619,GOOG,573.1201,584.28,573.59,581.53
20120620,GOOG,573.51,580,579.81,577.51
20120621,GOOG,563.73,579.84,579.84,565.21
20120622,GOOG,565.82,571.48,568,571.48
20120625,GOOG,557.35,568.0925,567.33,560.7
20120626,GOOG,559.48,566.6,562.76,564.68
20120627,GOOG,566.02,573.988,567.7,569.3
20120628,GOOG,557.21,566.23,565.9,564.31
20120629,GOOG,572.2,580.13,574.96,580.07
20120702,GOOG,576.5,582.9998,581.82,580.47
20120703,GOOG,578,588.41,580.01,587.83
20120705,GOOG,588.54,600.06,588.76,595.92
20120706,GOOG,582.82,593.52,592.45,585.98
20120709,GOOG,581.25,588.6,584.95,586.01
20120710,GOOG,578.74,592.43,590.19,581.7
20120711,GOOG,564.94,577.85,576.3,571.19
20120712,GOOG,562.09,571.93,567.12,570.48
20120713,GOOG,568.55,579.1482,572.15,576.52
20120716,GOOG,571.7808,579.19,576.37,574.92
20120717,GOOG,568.4,580.67,578.43,576.73
20120718,GOOG,576.13,583.69,576.98,580.76
20120719,GOOG,586,598.48,586.14,593.06
20120720,GOOG,598.18,612.94,608.76,610.82
20120723,GOOG,598.25,618.35,600.48,615.51
20120724,GOOG,604.34,617.93,615,607.57
20120725,GOOG,605.37,613.38,608.32,607.99
20120726,GOOG,610.03,616.87,615,613.36
20120727,GOOG,617.5,635,618.89,634.96
20120730,GOOG,629.5,642.6,636.05,632.3
20120731,GOOG,628.22,636.5,628.26,632.97
20120801,GOOG,631.38,639.5084,637.3,632.68
20120802,GOOG,623.41,638.03,625.51,628.75
20120803,GOOG,636.14,643.72,640,641.33
20120806,GOOG,639.22,649.38,639.61,642.82
20120807,GOOG,636.47,644.26,641.79,640.54
20120808,GOOG,638.5,645.87,639.05,642.23
20120809,GOOG,641.5202,646.37,644.51,642.35
20120810,GOOG,636.13,642.24,638.59,642
20120813,GOOG,646.68,660.15,647.42,660.01
20120814,GOOG,659,672.85,659.25,668.66
20120815,GOOG,664.1,674.25,670.28,667.54
20120816,GOOG,667.08,674.64,667.51,672.87
20120817,GOOG,671.7,677.25,674.12,677.14
20120820,GOOG,672.66,678.87,675.5,675.54
20120821,GOOG,662.168,678,673.11,669.51
20120822,GOOG,666.698,680.6,667.38,677.18
20120823,GOOG,671,680.48,674.27,676.8
20120824,GOOG,674.08,680.45,675.6,678.63
20120827,GOOG,659.24,672,662.99,669.22
20120828,GOOG,664.74,677.62,665,677.25
20120829,GOOG,676.15,688.99,677.37,688.01
20120830,GOOG,680.18,687.39,684.24,681.68
20120831,GOOG,680.04,688.58,684,685.09
20120904,GOOG,673.5,685,684.55,681.04
20120905,GOOG,679.14,686.5,680,680.72
20120906,GOOG,684.7302,699.89,685.96,699.4
20120907,GOOG,697.67,712.25,700,706.15
20120910,GOOG,698.39,712.81,709.76,700.77
20120911,GOOG,691,700.65,697.96,692.19
20120912,GOOG,680.88,694.909,689.41,690.88
20120913,GOOG,690.54,709,693.09,706.04
20120914,GOOG,707.01,713,709.6,709.68
20120917,GOOG,705,712.88,708.11,709.98
20120918,GOOG,706.78,718.66,707.78,718.28
20120919,GOOG,716.41,728.56,717.5,727.5
20120920,GOOG,721.22,731.38,724.47,728.1166
20120921,GOOG,730.12,734.92,732.21,733.99
20120924,GOOG,730.25,750.04,731,749.38
20120925,GOOG,747.66,764.89,753.05,749.16
20120926,GOOG,741,761.24,749.85,753.46
20120927,GOOG,751.65,762.84,759.95,756.5
20120928,GOOG,751.15,759.3,754.15,754.5
20121001,GOOG,756.21,765,759.05,761.78
20121002,GOOG,750.27,765.99,765.2,756.99
20121003,GOOG,752.2,763.92,755.72,762.5
20121004,GOOG,759.4,769.89,762.75,768.05
20121005,GOOG,765.005,774.38,770.71,767.65
20121008,GOOG,754.15,763.58,761,757.84
20121009,GOOG,742.53,761.319,759.67,744.09
20121010,GOOG,738.29,747.528,741.86,744.56
20121011,GOOG,750.29,758.5,752.9,751.48
20121012,GOOG,744.1,754.87,751.85,744.75
20121015,GOOG,730.701,743.83,741.94,740.98
20121016,GOOG,736.4601,746.99,740.13,744.7
20121017,GOOG,740.26,756.34,743.95,755.49
20121018,GOOG,676,759.425,755.54,695
20121019,GOOG,672,706.7,705.58,681.79
20121022,GOOG,669.7,684.63,681.01,678.67
20121023,GOOG,672,687.33,672.01,680.35
20121024,GOOG,675.27,687,686.8,677.3022
20121025,GOOG,673.51,682,680,677.76
20121026,GOOG,671.2,683.03,676.5,675.15
20121031,GOOG,675,681,679.86,680.2976
20121101,GOOG,678.72,690.9,679.5,687.59
20121102,GOOG,687.37,695.55,694.79,687.918
20121105,GOOG,675.56,686.86,684.5,682.96
20121106,GOOG,677.55,686.5,685.48,681.72
20121107,GOOG,666.49,678.232,675,667.12
20121108,GOOG,651.23,671.49,670.2,652.29
20121109,GOOG,650.3,668.34,654.65,663.03
20121112,GOOG,660.87,669.8,663.75,665.9
20121113,GOOG,658.23,667.6,663,659.0532
20121114,GOOG,650.5,662.18,660.66,652.55
20121115,GOOG,643.896,660,650,647.26
20121116,GOOG,636,653.015,645.99,647.18
20121119,GOOG,655.53,668.92,655.7,668.21
20121120,GOOG,664.57,678,669.51,669.97
20121121,GOOG,660.4,669.8,668.99,665.87
20121123,GOOG,666.1,670,669.97,667.97
20121126,GOOG,659.02,667,666.44,661.15
20121127,GOOG,658,675,660.17,670.71
20121128,GOOG,663.89,684.91,668.01,683.67
20121129,GOOG,682,693.9,687.78,691.89
20121130,GOOG,685.69,699.22,691.31,698.37
20121203,GOOG,694.111,705.89,702.24,695.25
20121204,GOOG,685.7,695.51,695,691.03
20121205,GOOG,682.3301,694.5,692.15,687.82
20121206,GOOG,684.51,695.61,687.59,691.13
20121207,GOOG,682.419,696.88,695,684.21
20121210,GOOG,683.79,691.65,685.39,685.42
20121211,GOOG,687.72,701.92,690,696.88
20121212,GOOG,693.48,703.51,699.23,697.56
20121213,GOOG,699.55,716.475,715.92,702.7
20121214,GOOG,698.43,707.82,699.17,701.9632
20121217,GOOG,704.02,738.28,705.5,720.78
20121218,GOOG,715.05,729.1,716.6,721.07
20121219,GOOG,716.68,723,720.71,720.11
20121220,GOOG,716.9715,724.65,723.26,722.36
20121221,GOOG,710.52,718.819,713.97,715.63
20121224,GOOG,707.47,715.18,714.51,709.5
20121226,GOOG,702.41,712.88,708.07,708.87
20121227,GOOG,698.61,708.84,707.14,706.29
20121228,GOOG,700.01,706.91,701.69,700.01
20121231,GOOG,696,710.57,700,707.38
20130102,GOOG,716.55,727,719.42,723.25
20130103,GOOG,720.72,731.93,724.93,723.67
20130104,GOOG,727.6801,741.47,729.34,737.97
20130107,GOOG,730.58,739.38,735.45,734.75
20130108,GOOG,724.43,736.2999,735.54,733.3
20130109,GOOG,728.6,738.35,732.27,738.118
20130110,GOOG,733.5,745,742.83,741.48
20130111,GOOG,736.3,742.4264,742,739.99
20130114,GOOG,722.35,742.2,737,723.25
20130115,GOOG,712.1,735,719.33,724.93
20130116,GOOG,713.67,724.34,722.4,715.19
20130117,GOOG,711.02,719.639,717.71,711.32
20130118,GOOG,701.33,712.77,710.36,704.51
20130122,GOOG,695.52,705.335,704.66,702.87
20130123,GOOG,735.79,749,735.99,741.5
20130124,GOOG,740.509,756.8298,741.24,753.83
20130125,GOOG,750.25,758.48,750.77,753.67
20130128,GOOG,747.89,755.6,751.76,750.73
20130129,GOOG,746.54,756.95,746.75,753.68
20130130,GOOG,752.91,760.95,753.74,753.83
20130131,GOOG,750.25,757.62,750.51,755.69
20130201,GOOG,758.1,776.6,758.2,775.6
20130204,GOOG,758.27,770.474,767.69,759.02
20130205,GOOG,759.465,771.11,761.13,765.74
20130206,GOOG,758.5,772.96,759.07,770.17
20130207,GOOG,765.5,778.8099,769.7,773.95
20130208,GOOG,779.56,786.67,780.13,785.37
20130211,GOOG,773.75,783,778.4,782.42
20130212,GOOG,779.37,787.9,781.75,780.7
20130213,GOOG,779.97,785.35,780.13,782.86
20130214,GOOG,777.77,788.74,779.73,787.82
20130215,GOOG,787.07,793.26,787.4,792.89
20130219,GOOG,795.28,807,795.99,806.85
20130220,GOOG,791.794,808.97,805.3,792.46
20130221,GOOG,791.22,805.45,798,795.53
20130222,GOOG,793.8,801.25,799.26,799.71
20130225,GOOG,790.49,808.41,802.3,790.77
20130226,GOOG,784.4,795.9499,795,790.13
20130227,GOOG,791.11,804.75,794.8,799.78
20130228,GOOG,801.03,806.99,801.1,801.2
20130301,GOOG,796.15,807.14,797.8,806.19
20130304,GOOG,805,822.84,805.3,821.504
20130305,GOOG,828.9,840.1499,828.93,838.604
20130306,GOOG,828.81,844,841.025,831.38
20130307,GOOG,829.58,836.62,834.06,832.596
20130308,GOOG,825.05,834.9199,834.5,831.52
20130311,GOOG,831.5,839.7,831.69,834.82
20130312,GOOG,823.67,831.89,830.71,827.61
20130313,GOOG,822.31,830.69,827.9,825.31
20130314,GOOG,817.39,826.99,826.99,821.54
20130315,GOOG,813.34,820.3,818.5,814.302
20130318,GOOG,801.47,812.76,805,807.79
20130319,GOOG,806.45,819.25,811.24,811.32
20130320,GOOG,811.44,817.51,816.83,814.708
20130321,GOOG,809.85,816.9173,811.29,811.26
20130322,GOOG,809.64,815.24,814.74,810.31
20130325,GOOG,806.82,819.23,812.41,809.64
20130326,GOOG,807.79,813.9999,813.5,812.42
20130327,GOOG,801.33,807,806.68,802.66
20130328,GOOG,793.3,805.37,803.99,794.188
20130401,GOOG,793.25,802.25,795.01,801.19
20130402,GOOG,804,814.83,804.54,813.04
20130403,GOOG,800.668,814.2,813.46,806.202
20130404,GOOG,791.3,805.75,804.25,795.07
20130405,GOOG,776.4,786.99,786.06,783.05
20130408,GOOG,768.4,779.55,778.75,774.85
20130409,GOOG,773.11,783.75,775.5,777.65
20130410,GOOG,776,792.35,782.92,790.18
20130411,GOOG,784.06,793.1,792.88,790.39
20130412,GOOG,782.93,792.102,791.99,790.05
20130415,GOOG,777.02,797,785.95,781.93
20130416,GOOG,783.92,796,786.59,793.37
20130417,GOOG,778.1,790.845,786.75,782.56
20130418,GOOG,761.2601,785.8,785.35,765.914
20130419,GOOG,766.26,803.44,769.16,799.87
20130422,GOOG,775,803.958,800.6,800.114
20130423,GOOG,800.36,815.5,801,807.9
20130424,GOOG,808,818,808.11,813.454
20130425,GOOG,807.63,816.47,816.25,809.1
20130426,GOOG,796.58,807.74,807.6,801.42
20130429,GOOG,803,822.7,803.25,819.06
20130430,GOOG,817.68,827.64,819,824.57
20130501,GOOG,816.36,824.72,823.26,820.43
20130502,GOOG,819.05,834.55,820.1,829.61
20130503,GOOG,836,846.8,836.96,845.72
20130506,GOOG,848.26,861.85,848.26,861.55
20130507,GOOG,850.67,863.8699,863.01,857.23
20130508,GOOG,852.91,873.88,857,873.63
20130509,GOOG,868.23,879.66,870.84,871.48
20130510,GOOG,872.16,880.54,875.31,880.23
20130513,GOOG,873.381,882.4699,878.89,877.53
20130514,GOOG,877.14,888.69,877.5,887.1
20130515,GOOG,894.02,916.38,895.5001,915.89
20130516,GOOG,902.01,919.9799,919,903.87
20130517,GOOG,900.52,913.489,910.02,909.18
20130520,GOOG,905,920.6,905,908.53
20130521,GOOG,897.61,911.66,908.02,906.97
20130522,GOOG,886.88,909.31,902.56,889.42
20130523,GOOG,874,889.96,877,882.79
20130524,GOOG,871.01,878.82,875.26,873.32
20130528,GOOG,880.4,892.14,883.5,881.27
20130529,GOOG,864.29,877.99,875.71,868.31
20130530,GOOG,866.41,878.9,869.92,870.76
20130531,GOOG,867.52,877,868.12,871.218
20130603,GOOG,855.02,873.9699,873,867.63
20130604,GOOG,854.07,870.59,867.85,859.1
20130605,GOOG,857.13,869.45,862.51,859.7
20130606,GOOG,847.22,866.33,864.3,864.64
20130607,GOOG,865.32,880,870.42,879.73
20130610,GOOG,880.0901,891,882.1,890.22
20130611,GOOG,879.52,887,883.97,879.81
20130612,GOOG,869.65,886,885.46,871.98
20130613,GOOG,865.5,879.66,868.98,877
20130614,GOOG,874.13,884.7,880.1,875.04
20130617,GOOG,878.28,889.43,879.23,886.25
20130618,GOOG,888.35,901,888.65,900.62
20130619,GOOG,897.5,910.84,901.37,900.68
20130620,GOOG,883.31,901,893.99,884.74
20130621,GOOG,873.07,889.88,888.34,880.93
20130624,GOOG,863.25,876.32,871.88,869.79
20130625,GOOG,864.51,879.68,877.26,866.2
20130626,GOOG,870.5701,878,873.75,873.65
20130627,GOOG,876.65,884.69,878.8,877.07
20130628,GOOG,874.191,881.84,874.9,880.37
20130701,GOOG,885,892.08,886.45,887.88
20130702,GOOG,877.27,891,890.2,882.31
20130703,GOOG,878.5,889.17,879.9,886.43
20130705,GOOG,887.34,895.41,890.01,893.49
20130708,GOOG,897.084,906.27,899.21,905.09
20130709,GOOG,897.98,912.95,911,905.24
20130710,GOOG,900.38,911.135,903.45,905.99
20130711,GOOG,908.52,920.81,913,920.24
20130712,GOOG,915.24,923,920,923
20130715,GOOG,916.36,928,924.3,924.69
20130716,GOOG,913.9,927.97,927.13,919.608
20130717,GOOG,916.3,926.86,921,918.55
20130718,GOOG,903.19,920,918.99,910.68
20130719,GOOG,875.61,902.95,886.61,896.598
20130722,GOOG,897,912.67,902,910.7
20130723,GOOG,899.57,913,910.7,903.8
20130724,GOOG,900.7,910.3,907.26,902.9
20130725,GOOG,886.08,896.85,893.87,887.7
20130726,GOOG,882,889.99,886.99,885.35
20130729,GOOG,880.89,894.82,884.9,882.27
20130730,GOOG,880.87,895.61,885.46,890.92
20130731,GOOG,886.18,896.509,892.99,887.75
20130801,GOOG,895,904.55,895,904.22
20130802,GOOG,900.82,907,903.44,906.57
20130805,GOOG,899.2,905.525,905.39,905
20130806,GOOG,895.73,909.709,904.69,896.57
20130807,GOOG,889.09,898.45,895.04,890.65
20130808,GOOG,885.295,895.84,895.49,892.66
20130809,GOOG,890,895.52,890.56,890.41
20130812,GOOG,881.65,887,886.9,885.51
20130813,GOOG,876.2,888.5,886.83,881.25
20130814,GOOG,867.16,880.23,878.37,869.81
20130815,GOOG,858,864.92,864.44,859.66
20130816,GOOG,856.54,862.44,861.28,856.908
20130819,GOOG,857.45,872,857.71,865.65
20130820,GOOG,863.54,872.11,868.35,865.42
20130821,GOOG,866.5,876.909,870.65,869.33
20130822,GOOG,870.25,874.75,872.7,873.71
20130823,GOOG,869.75,878,877.83,870.21
20130826,GOOG,866.05,874.9,870,866.39
20130827,GOOG,847.9,863.73,859.62,850.15
20130828,GOOG,847.77,855.41,850.25,848.55
20130829,GOOG,848.59,860.38,849.07,855.43
20130830,GOOG,845.56,858.04,855.76,846.9
